filename,route,minx,miny,maxx,maxy
O2021_82_20_1_0024_00005077_9000_3000.tif,82-20,497560.00,6219938.00,497660.00,6220038.00
O2021_82_20_1_0024_00005077_11000_3000.tif,82-20,497760.00,6219938.00,497860.00,6220038.00
O2023_85_48_1_0053_00000197_8790_3000.tif,85-48,655298.00,6145372.00,655398.00,6145472.00
O2023_85_45_1_0026_00002352_4000_7000.tif,85-45,655193.00,6145437.00,655293.00,6145537.00
O2023_85_45_1_0027_00002588_8000_2000.tif,85-45,656238.00,6178744.00,656338.00,6178844.00
O2021_82_20_1_0024_00005077_6000_3000.tif,82-20,497260.00,6219938.00,497360.00,6220038.00
O2021_82_20_1_0024_00005078_3000_4000.tif,82-20,496958.00,6220367.00,497058.00,6220467.00
O2023_85_45_1_0027_00002591_6000_7000.tif,85-45,656027.00,6178781.00,656127.00,6178881.00
O2021_82_20_1_0023_00004974_14000_9000.tif,82-20,496740.00,6220377.00,496840.00,6220477.00
O2021_82_20_1_0024_00005079_1000_5000.tif,82-20,496759.00,6220799.00,496859.00,6220899.00
O2023_85_45_1_0026_00002144_8000_6000.tif,85-45,655588.00,6178467.00,655688.00,6178567.00
O2021_82_21_1_0005_00001869_11000_2000.tif,82-21,497919.00,6219981.00,498019.00,6220081.00
O2023_85_45_1_0027_00002591_8000_6000.tif,85-45,656227.00,6178821.00,656327.00,6178921.00
O2021_82_20_1_0023_00004975_6000_0.tif,82-20,495937.00,6220745.00,496037.00,6220845.00
O2021_82_21_1_0004_00002040_3000_4000.tif,82-21,495992.00,6220366.00,496092.00,6220466.00
O2021_82_20_1_0024_00005079_13000_3000.tif,82-20,497959.00,6220999.00,498059.00,6221099.00
O2021_82_20_1_0023_00004974_15000_8000.tif,82-20,496840.00,6220477.00,496940.00,6220577.00
O2023_85_45_1_0026_00002356_5000_0.tif,85-45,655287.00,6145425.00,655387.00,6145525.00
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,655294.00,6145446.00,655394.00,6145546.00
O2021_82_20_1_0023_00004975_9000_0.tif,82-20,496237.00,6220745.00,496337.00,6220845.00
O2023_85_45_1_0027_00002590_5000_7000.tif,85-45,655930.00,6178619.00,656030.00,6178719.00
O2021_82_20_1_0023_00004975_12000_1000.tif,82-20,496537.00,6220645.00,496637.00,6220745.00
O2021_82_20_1_0023_00004973_13000_11000.tif,82-20,496639.00,6220708.00,496739.00,6220808.00
O2021_82_20_1_0023_00004974_11000_10000.tif,82-20,496440.00,6220277.00,496540.00,6220377.00
O2021_82_21_1_0005_00001868_1000_5000.tif,82-21,496920.00,6220255.00,497020.00,6220355.00
O2023_85_48_1_0052_00000184_5000_3000.tif,85-48,654316.00,6145090.00,654416.00,6145190.00
O2021_82_20_1_0024_00005078_2000_5000.tif,82-20,496858.00,6220267.00,496958.00,6220367.00
O2023_85_45_1_0025_00001587_2000_1000.tif,85-45,654279.00,6145040.00,654379.00,6145140.00
O2023_85_45_1_0024_00001566_7000_7000.tif,85-45,654308.00,6145135.00,654408.00,6145235.00
O2023_85_45_1_0027_00002589_8840_4000.tif,85-45,656317.00,6178702.00,656417.00,6178802.00
O2023_85_45_1_0027_00002588_6000_3000.tif,85-45,656038.00,6178644.00,656138.00,6178744.00
O2021_82_20_1_0023_00004974_16000_6000.tif,82-20,496940.00,6220677.00,497040.00,6220777.00
O2021_82_21_1_0004_00002040_10000_4000.tif,82-21,496692.00,6220366.00,496792.00,6220466.00
O2023_85_45_1_0024_00001566_8000_7000.tif,85-45,654408.00,6145135.00,654508.00,6145235.00
O2023_85_45_1_0027_00002587_4000_0.tif,85-45,655837.00,6178783.00,655937.00,6178883.00
O2023_85_45_1_0024_00001570_7000_1000.tif,85-45,654270.00,6145018.00,654370.00,6145118.00
O2023_85_45_1_0025_00001591_2000_7000.tif,85-45,654340.00,6145126.00,654440.00,6145226.00
O2023_85_48_1_0054_00000564_1000_7000.tif,85-48,655139.00,6145390.00,655239.00,6145490.00
O2021_82_21_1_0005_00001868_6000_0.tif,82-21,497420.00,6220755.00,497520.00,6220855.00
O2023_85_45_1_0028_00002922_3000_6000.tif,85-45,656286.00,6178946.00,656386.00,6179046.00
O2023_85_45_1_0027_00002586_5000_1000.tif,85-45,655936.00,6178521.00,656036.00,6178621.00
O2023_85_45_1_0028_00002927_4000_1000.tif,85-45,656382.00,6178653.00,656482.00,6178753.00
O2021_82_21_1_0005_00001868_9000_0.tif,82-21,497720.00,6220755.00,497820.00,6220855.00
O2023_85_45_1_0024_00001570_8000_1000.tif,85-45,654370.00,6145018.00,654470.00,6145118.00
O2023_85_48_1_0053_00000197_6000_4000.tif,85-48,655019.00,6145272.00,655119.00,6145372.00
O2021_82_20_1_0024_00005077_0_0.tif,82-20,496660.00,6220238.00,496760.00,6220338.00
O2021_82_20_1_0023_00004976_16000_2000.tif,82-20,496936.00,6220012.00,497036.00,6220112.00
O2023_85_45_1_0025_00001588_3000_2000.tif,85-45,654394.00,6145093.00,654494.00,6145193.00
O2021_82_20_1_0023_00004975_16000_5000.tif,82-20,496937.00,6220245.00,497037.00,6220345.00
O2023_85_45_1_0024_00001570_7000_0.tif,85-45,654270.00,6145118.00,654370.00,6145218.00
O2023_85_48_1_0052_00000182_5000_0.tif,85-48,654309.00,6145080.00,654409.00,6145180.00
O2021_82_21_1_0005_00001868_5000_1000.tif,82-21,497320.00,6220655.00,497420.00,6220755.00
O2021_82_20_1_0024_00005078_6000_1000.tif,82-20,497258.00,6220667.00,497358.00,6220767.00
O2023_85_45_1_0028_00002923_1000_7000.tif,85-45,656081.00,6178737.00,656181.00,6178837.00
O2021_82_21_1_0004_00002039_15000_2000.tif,82-21,497183.00,6220084.00,497283.00,6220184.00
O2023_85_45_1_0024_00001570_8000_0.tif,85-45,654370.00,6145118.00,654470.00,6145218.00
O2021_82_20_1_0024_00005079_0_7000.tif,82-20,496659.00,6220599.00,496759.00,6220699.00
O2023_85_45_1_0028_00002924_3000_3000.tif,85-45,656283.00,6178929.00,656383.00,6179029.00
O2021_82_20_1_0023_00004975_14000_0.tif,82-20,496737.00,6220745.00,496837.00,6220845.00
O2021_82_20_1_0024_00005078_9000_1000.tif,82-20,497558.00,6220667.00,497658.00,6220767.00
O2023_85_45_1_0028_00002925_0_5000.tif,85-45,655982.00,6178569.00,656082.00,6178669.00
O2021_82_21_1_0004_00002039_14000_3000.tif,82-21,497083.00,6219984.00,497183.00,6220084.00
O2021_82_21_1_0004_00002040_15000_1000.tif,82-21,497192.00,6220666.00,497292.00,6220766.00
O2023_85_45_1_0025_00001590_1000_7000.tif,85-45,654225.00,6144966.00,654325.00,6145066.00
O2021_82_20_1_0023_00004974_13000_3000.tif,82-20,496640.00,6220977.00,496740.00,6221077.00
O2023_85_45_1_0027_00002587_6000_1000.tif,85-45,656037.00,6178683.00,656137.00,6178783.00
O2023_85_45_1_0025_00001588_2000_3000.tif,85-45,654294.00,6144993.00,654394.00,6145093.00
O2021_82_20_1_0023_00004974_13000_10000.tif,82-20,496640.00,6220277.00,496740.00,6220377.00
O2021_82_20_1_0023_00004973_11000_11000.tif,82-20,496439.00,6220708.00,496539.00,6220808.00
O2021_82_21_1_0005_00001868_0_0.tif,82-21,496820.00,6220755.00,496920.00,6220855.00
O2021_82_21_1_0005_00001869_6000_1000.tif,82-21,497419.00,6220081.00,497519.00,6220181.00
O2021_82_20_1_0024_00005078_12000_1000.tif,82-20,497858.00,6220667.00,497958.00,6220767.00
O2021_82_20_1_0024_00005080_0_11000.tif,82-20,496658.00,6220731.00,496758.00,6220831.00
O2023_85_45_1_0027_00002586_8000_0.tif,85-45,656236.00,6178621.00,656336.00,6178721.00
O2021_82_21_1_0005_00001868_11000_1000.tif,82-21,497920.00,6220655.00,498020.00,6220755.00
O2021_82_21_1_0004_00002040_9000_1000.tif,82-21,496592.00,6220666.00,496692.00,6220766.00
O2023_85_45_1_0028_00002922_2000_7000.tif,85-45,656186.00,6178899.00,656286.00,6178999.00
O2021_82_21_1_0005_00001869_9000_1000.tif,82-21,497719.00,6220081.00,497819.00,6220181.00
O2023_85_45_1_0025_00001587_2000_0.tif,85-45,654279.00,6145140.00,654379.00,6145240.00
O2023_85_45_1_0027_00002586_7000_0.tif,85-45,656136.00,6178621.00,656236.00,6178721.00
O2021_82_21_1_0004_00002040_6000_1000.tif,82-21,496292.00,6220666.00,496392.00,6220766.00
O2021_82_20_1_0023_00004973_10000_11000.tif,82-20,496339.00,6220708.00,496439.00,6220808.00
O2023_85_48_1_0053_00000197_5000_7000.tif,85-48,654919.00,6145028.00,655019.00,6145128.00
O2021_82_20_1_0023_00004974_12000_10000.tif,82-20,496540.00,6220277.00,496640.00,6220377.00
O2021_82_21_1_0004_00002039_16000_0.tif,82-21,497283.00,6220284.00,497383.00,6220384.00
O2021_82_20_1_0024_00005078_10000_3000.tif,82-20,497658.00,6220467.00,497758.00,6220567.00
O2023_85_45_1_0026_00002354_2000_4000.tif,85-45,654994.00,6145346.00,655094.00,6145446.00
O2021_82_20_1_0023_00004975_16000_8000.tif,82-20,496937.00,6219945.00,497037.00,6220045.00
O2021_82_20_1_0024_00005079_8000_3000.tif,82-20,497459.00,6220999.00,497559.00,6221099.00
O2021_82_21_1_0004_00002040_4000_3000.tif,82-21,496092.00,6220466.00,496192.00,6220566.00
O2023_85_45_1_0025_00001590_3000_5000.tif,85-45,654425.00,6145108.00,654525.00,6145208.00
O2021_82_20_1_0023_00004975_8000_2000.tif,82-20,496137.00,6220545.00,496237.00,6220645.00
O2023_85_45_1_0027_00002587_4000_3000.tif,85-45,655837.00,6178483.00,655937.00,6178583.00
O2021_82_20_1_0024_00005080_9000_9000.tif,82-20,497558.00,6220931.00,497658.00,6221031.00
O2021_82_21_1_0005_00001868_9000_2000.tif,82-21,497720.00,6220555.00,497820.00,6220655.00
O2023_85_48_1_0053_00000198_8780_1000.tif,85-48,655301.00,6145416.00,655401.00,6145516.00
O2021_82_20_1_0023_00004976_15000_1000.tif,82-20,496836.00,6220112.00,496936.00,6220212.00
O2021_82_20_1_0023_00004975_15000_6000.tif,82-20,496837.00,6220145.00,496937.00,6220245.00
O2023_85_48_1_0053_00000196_7000_6000.tif,85-48,655122.00,6145233.00,655222.00,6145333.00
O2023_85_45_1_0028_00002926_5000_3000.tif,85-45,656485.00,6178613.00,656585.00,6178713.00
O2021_82_20_1_0023_00004975_7000_2000.tif,82-20,496037.00,6220545.00,496137.00,6220645.00
O2021_82_20_1_0023_00004973_15000_8000.tif,82-20,496839.00,6221008.00,496939.00,6221108.00
O2023_85_48_1_0053_00000202_5000_0.tif,85-48,654919.00,6144883.00,655019.00,6144983.00
O2021_82_20_1_0024_00005080_6000_9000.tif,82-20,497258.00,6220931.00,497358.00,6221031.00
O2021_82_20_1_0024_00005078_5000_2000.tif,82-20,497158.00,6220567.00,497258.00,6220667.00
O2021_82_21_1_0005_00001868_6000_2000.tif,82-21,497420.00,6220555.00,497520.00,6220655.00
O2023_85_48_1_0053_00000196_6000_7000.tif,85-48,655022.00,6145188.00,655122.00,6145288.00
O2021_82_20_1_0023_00004975_14000_7000.tif,82-20,496737.00,6220045.00,496837.00,6220145.00
O2021_82_20_1_0023_00004973_14000_9000.tif,82-20,496739.00,6220908.00,496839.00,6221008.00
O2021_82_20_1_0023_00004975_6000_3000.tif,82-20,495937.00,6220445.00,496037.00,6220545.00
O2021_82_20_1_0024_00005077_0_1000.tif,82-20,496660.00,6220138.00,496760.00,6220238.00
O2021_82_20_1_0024_00005078_4000_3000.tif,82-20,497058.00,6220467.00,497158.00,6220567.00
O2021_82_21_1_0005_00001868_7000_3000.tif,82-21,497520.00,6220455.00,497620.00,6220555.00
O2021_82_21_1_0004_00002040_16000_2000.tif,82-21,497292.00,6220566.00,497392.00,6220666.00
O2023_85_45_1_0028_00002923_3000_5000.tif,85-45,656281.00,6178888.00,656381.00,6178988.00
O2023_85_48_1_0052_00000186_6000_6000.tif,85-48,654421.00,6145103.00,654521.00,6145203.00
O2021_82_20_1_0023_00004975_9000_3000.tif,82-20,496237.00,6220445.00,496337.00,6220545.00
O2023_85_45_1_0027_00002587_5000_2000.tif,85-45,655937.00,6178583.00,656037.00,6178683.00
O2023_85_45_1_0025_00001592_8000_7000.tif,85-45,654959.00,6145287.00,655059.00,6145387.00
O2023_85_48_1_0052_00000182_8790_2000.tif,85-48,654688.00,6144880.00,654788.00,6144980.00
O2021_82_21_1_0005_00001868_8000_3000.tif,82-21,497620.00,6220455.00,497720.00,6220555.00
O2023_85_45_1_0024_00001570_8770_1000.tif,85-45,654447.00,6145018.00,654547.00,6145118.00
O2021_82_21_1_0004_00002040_5000_2000.tif,82-21,496192.00,6220566.00,496292.00,6220666.00
O2023_85_45_1_0025_00001590_8860_4000.tif,85-45,655011.00,6145208.00,655111.00,6145308.00
O2021_82_20_1_0024_00005078_11000_2000.tif,82-20,497758.00,6220567.00,497858.00,6220667.00
O2021_82_21_1_0005_00001869_5000_2000.tif,82-21,497319.00,6219981.00,497419.00,6220081.00
O2023_85_45_1_0026_00002354_3000_5000.tif,85-45,655094.00,6145246.00,655194.00,6145346.00
